battle_index,step_index,player,category,subcategory
0,0,p1,attack,neutral_attack
0,1,p1,attack,neutral_attack
0,2,p1,attack,neutral_attack
0,3,p1,attack,neutral_attack
0,4,p1,attack,neutral_attack
0,5,p1,attack,neutral_attack
0,6,p1,switch,forced_switch
0,7,p1,attack,neutral_attack
0,8,p1,attack,neutral_attack
0,9,p1,attack,neutral_attack
0,10,p1,attack,neutral_attack
0,11,p1,attack,neutral_attack
0,12,p1,attack,neutral_attack
5,0,p1,attack,super_effective_attack
5,1,p1,attack,neutral_attack
5,2,p1,attack,neutral_attack
5,3,p1,attack,neutral_attack
5,4,p1,attack,neutral_attack
5,5,p1,attack,neutral_attack
5,6,p1,attack,neutral_attack
5,7,p1,attack,neutral_attack
5,8,p1,switch,no_move_options_switch
5,9,p1,attack,neutral_attack
5,10,p1,attack,neutral_attack
5,11,p1,attack,neutral_attack
5,12,p1,attack,neutral_attack
5,13,p1,attack,neutral_attack
5,14,p1,attack,neutral_attack
6,0,p1,attack,neutral_attack
6,1,p1,attack,neutral_attack
6,2,p1,attack,neutral_attack
6,3,p1,attack,neutral_attack
6,4,p1,attack,neutral_attack
6,5,p1,switch,forced_switch
6,6,p1,attack,neutral_attack
6,7,p1,attack,neutral_attack
6,8,p1,attack,neutral_attack
6,9,p1,attack,neutral_attack
6,10,p1,attack,neutral_attack
6,11,p1,attack,neutral_attack
6,12,p1,attack,neutral_attack
6,13,p1,switch,forced_switch
6,14,p1,attack,neutral_attack
6,15,p1,unknown,unparseable_move
6,16,p1,switch,forced_switch
6,17,p1,attack,neutral_attack
3,0,p1,attack,neutral_attack
3,1,p1,attack,neutral_attack
3,2,p1,attack,neutral_attack
3,3,p1,attack,neutral_attack
3,4,p1,attack,neutral_attack
3,5,p1,attack,neutral_attack
3,6,p1,attack,neutral_attack
3,7,p1,attack,neutral_attack
3,8,p1,attack,neutral_attack
3,9,p1,attack,neutral_attack
3,10,p1,attack,neutral_attack
3,11,p1,attack,neutral_attack
3,12,p1,attack,neutral_attack
3,13,p1,attack,neutral_attack
3,14,p1,attack,neutral_attack
3,15,p1,attack,neutral_attack
3,16,p1,attack,neutral_attack
3,17,p1,attack,neutral_attack
3,18,p1,attack,neutral_attack
3,19,p1,attack,neutral_attack
3,20,p1,attack,neutral_attack
3,21,p1,switch,forced_switch
3,22,p1,attack,neutral_attack
7,0,p1,attack,neutral_attack
7,1,p1,attack,neutral_attack
7,2,p1,attack,neutral_attack
7,3,p1,attack,neutral_attack
7,4,p1,attack,neutral_attack
7,5,p1,attack,neutral_attack
7,6,p1,attack,neutral_attack
7,7,p1,attack,neutral_attack
7,8,p1,attack,neutral_attack
7,9,p1,attack,neutral_attack
7,10,p1,attack,neutral_attack
7,11,p1,attack,neutral_attack
7,12,p1,switch,forced_switch
7,13,p1,attack,neutral_attack
7,14,p1,attack,neutral_attack
7,15,p1,attack,neutral_attack
7,16,p1,switch,forced_switch
7,17,p1,attack,neutral_attack
7,18,p1,attack,neutral_attack
7,19,p1,attack,neutral_attack
7,20,p1,attack,neutral_attack
7,21,p1,attack,neutral_attack
7,22,p1,attack,neutral_attack
7,23,p1,switch,forced_switch
7,24,p1,attack,neutral_attack
7,25,p1,attack,neutral_attack
7,26,p1,switch,forced_switch
7,27,p1,attack,neutral_attack
8,0,p1,attack,neutral_attack
8,1,p1,attack,neutral_attack
8,2,p1,attack,neutral_attack
8,3,p1,attack,neutral_attack
8,4,p1,attack,neutral_attack
8,5,p1,attack,neutral_attack
8,6,p1,attack,neutral_attack
8,7,p1,attack,neutral_attack
8,8,p1,attack,neutral_attack
8,9,p1,attack,neutral_attack
8,10,p1,attack,neutral_attack
8,11,p1,attack,neutral_attack
8,12,p1,attack,neutral_attack
8,13,p1,attack,neutral_attack
8,14,p1,attack,neutral_attack
4,0,p1,switch,voluntary_switch
4,1,p1,attack,super_effective_attack
4,2,p1,attack,super_effective_attack
4,3,p1,attack,neutral_attack
4,4,p1,attack,neutral_attack
4,5,p1,attack,neutral_attack
4,6,p1,attack,super_effective_attack
4,7,p1,attack,super_effective_attack
4,8,p1,attack,neutral_attack
4,9,p1,attack,super_effective_attack
4,10,p1,attack,neutral_attack
4,11,p1,attack,neutral_attack
4,12,p1,attack,super_effective_attack
4,13,p1,attack,neutral_attack
4,14,p1,attack,super_effective_attack
4,15,p1,attack,neutral_attack
4,16,p1,attack,neutral_attack
4,17,p1,attack,super_effective_attack
4,18,p1,attack,neutral_attack
4,19,p1,attack,neutral_attack
4,20,p1,attack,neutral_attack
4,21,p1,attack,neutral_attack
4,22,p1,switch,forced_switch
4,23,p1,attack,neutral_attack
4,24,p1,attack,neutral_attack
4,25,p1,attack,neutral_attack
4,26,p1,attack,neutral_attack
4,27,p1,attack,neutral_attack
4,28,p1,switch,forced_switch
4,29,p1,attack,neutral_attack
1,0,p1,attack,neutral_attack
1,1,p1,attack,super_effective_attack
1,2,p1,attack,neutral_attack
1,3,p1,attack,neutral_attack
1,4,p1,attack,neutral_attack
1,5,p1,attack,neutral_attack
1,6,p1,attack,neutral_attack
1,7,p1,attack,neutral_attack
1,8,p1,attack,neutral_attack
1,9,p1,attack,super_effective_attack
1,10,p1,attack,neutral_attack
1,11,p1,attack,super_effective_attack
1,12,p1,attack,super_effective_attack
1,13,p1,attack,neutral_attack
1,14,p1,attack,neutral_attack
1,15,p1,switch,voluntary_switch
1,16,p1,attack,neutral_attack
1,17,p1,attack,neutral_attack
1,18,p1,attack,neutral_attack
1,19,p1,attack,neutral_attack
1,20,p1,switch,forced_switch
1,21,p1,attack,neutral_attack
1,22,p1,attack,neutral_attack
1,23,p1,attack,neutral_attack
1,24,p1,attack,neutral_attack
1,25,p1,attack,neutral_attack
1,26,p1,attack,neutral_attack
1,27,p1,attack,neutral_attack
1,28,p1,switch,forced_switch
1,29,p1,attack,super_effective_attack
1,30,p1,attack,super_effective_attack
2,0,p1,attack,neutral_attack
2,1,p1,attack,neutral_attack
2,2,p1,attack,neutral_attack
2,3,p1,attack,neutral_attack
2,4,p1,attack,neutral_attack
2,5,p1,attack,neutral_attack
2,6,p1,attack,neutral_attack
2,7,p1,attack,neutral_attack
2,8,p1,attack,neutral_attack
2,9,p1,attack,neutral_attack
2,10,p1,attack,neutral_attack
2,11,p1,attack,neutral_attack
2,12,p1,attack,neutral_attack
2,13,p1,attack,neutral_attack
2,14,p1,attack,neutral_attack
2,15,p1,attack,neutral_attack
2,16,p1,attack,neutral_attack
2,17,p1,attack,neutral_attack
2,18,p1,attack,neutral_attack
2,19,p1,attack,neutral_attack
2,20,p1,attack,neutral_attack
2,21,p1,attack,neutral_attack
2,22,p1,attack,neutral_attack
2,23,p1,attack,neutral_attack
2,24,p1,attack,neutral_attack
2,25,p1,attack,neutral_attack
2,26,p1,attack,neutral_attack
2,27,p1,switch,forced_switch
2,28,p1,attack,neutral_attack
2,29,p1,attack,neutral_attack
2,30,p1,attack,neutral_attack
2,31,p1,attack,neutral_attack
2,32,p1,attack,neutral_attack
2,33,p1,attack,neutral_attack
2,34,p1,attack,neutral_attack
9,0,p1,attack,neutral_attack
9,1,p1,attack,neutral_attack
9,2,p1,attack,neutral_attack
9,3,p1,attack,neutral_attack
9,4,p1,attack,neutral_attack
9,5,p1,switch,forced_switch
9,6,p1,attack,neutral_attack
9,7,p1,attack,neutral_attack
9,8,p1,attack,neutral_attack
9,9,p1,attack,neutral_attack
9,10,p1,switch,forced_switch
9,11,p1,attack,neutral_attack
9,12,p1,attack,neutral_attack
9,13,p1,attack,neutral_attack
9,14,p1,attack,neutral_attack
9,15,p1,attack,neutral_attack
9,16,p1,attack,neutral_attack
9,17,p1,attack,neutral_attack
9,18,p1,attack,neutral_attack
9,19,p1,attack,neutral_attack
9,20,p1,attack,neutral_attack
10,0,p1,attack,neutral_attack
10,1,p1,attack,neutral_attack
10,2,p1,attack,neutral_attack
10,3,p1,attack,neutral_attack
10,4,p1,attack,neutral_attack
10,5,p1,switch,forced_switch
10,6,p1,attack,super_effective_attack
10,7,p1,attack,neutral_attack
10,8,p1,attack,neutral_attack
10,9,p1,attack,super_effective_attack
10,10,p1,attack,super_effective_attack
10,11,p1,attack,neutral_attack
10,12,p1,attack,neutral_attack
10,13,p1,attack,neutral_attack
10,14,p1,attack,neutral_attack
10,15,p1,attack,neutral_attack
10,16,p1,switch,forced_switch
10,17,p1,attack,neutral_attack
10,18,p1,attack,neutral_attack
10,19,p1,attack,neutral_attack
11,0,p1,attack,neutral_attack
11,1,p1,unknown,unparseable_move
11,2,p1,attack,neutral_attack
11,3,p1,unknown,unparseable_move
11,4,p1,unknown,unparseable_move
11,5,p1,attack,neutral_attack
11,6,p1,unknown,unparseable_move
11,7,p1,attack,neutral_attack
11,8,p1,switch,forced_switch
11,9,p1,attack,neutral_attack
11,10,p1,attack,neutral_attack
11,11,p1,attack,neutral_attack
11,12,p1,attack,neutral_attack
11,13,p1,switch,forced_switch
11,14,p1,attack,neutral_attack
11,15,p1,switch,forced_switch
11,16,p1,attack,neutral_attack
11,17,p1,switch,forced_switch
11,18,p1,attack,neutral_attack
11,19,p1,switch,forced_switch
11,20,p1,attack,neutral_attack
12,0,p1,attack,neutral_attack
12,1,p1,attack,neutral_attack
12,2,p1,unknown,unparseable_move
12,3,p1,attack,neutral_attack
12,4,p1,attack,neutral_attack
12,5,p1,switch,forced_switch
12,6,p1,attack,neutral_attack
12,7,p1,attack,neutral_attack
12,8,p1,attack,neutral_attack
12,9,p1,attack,neutral_attack
12,10,p1,attack,neutral_attack
12,11,p1,attack,neutral_attack
12,12,p1,attack,neutral_attack
12,13,p1,attack,neutral_attack
12,14,p1,attack,neutral_attack
12,15,p1,attack,neutral_attack
12,16,p1,attack,neutral_attack
12,17,p1,switch,forced_switch
12,18,p1,attack,neutral_attack
12,19,p1,attack,neutral_attack
14,0,p1,attack,neutral_attack
14,1,p1,attack,neutral_attack
14,2,p1,switch,forced_switch
14,3,p1,attack,neutral_attack
14,4,p1,attack,neutral_attack
14,5,p1,attack,neutral_attack
14,6,p1,attack,neutral_attack
14,7,p1,attack,neutral_attack
14,8,p1,attack,neutral_attack
14,9,p1,attack,neutral_attack
14,10,p1,attack,neutral_attack
14,11,p1,attack,neutral_attack
14,12,p1,switch,voluntary_switch
14,13,p1,attack,neutral_attack
14,14,p1,attack,neutral_attack
14,15,p1,attack,neutral_attack
14,16,p1,attack,neutral_attack
14,17,p1,attack,neutral_attack
14,18,p1,switch,forced_switch
14,19,p1,attack,neutral_attack
14,20,p1,attack,neutral_attack
14,21,p1,switch,forced_switch
14,22,p1,attack,neutral_attack
13,0,p1,attack,neutral_attack
13,1,p1,attack,neutral_attack
13,2,p1,attack,neutral_attack
13,3,p1,attack,neutral_attack
13,4,p1,attack,neutral_attack
13,5,p1,attack,neutral_attack
13,6,p1,attack,neutral_attack
13,7,p1,attack,neutral_attack
13,8,p1,attack,neutral_attack
13,9,p1,attack,neutral_attack
13,10,p1,attack,neutral_attack
13,11,p1,attack,neutral_attack
13,12,p1,attack,neutral_attack
13,13,p1,attack,neutral_attack
13,14,p1,attack,neutral_attack
13,15,p1,attack,neutral_attack
13,16,p1,attack,neutral_attack
13,17,p1,attack,neutral_attack
13,18,p1,attack,neutral_attack
13,19,p1,attack,neutral_attack
13,20,p1,switch,forced_switch
13,21,p1,attack,neutral_attack
13,22,p1,switch,forced_switch
13,23,p1,attack,neutral_attack
13,24,p1,attack,neutral_attack
13,25,p1,attack,neutral_attack
15,0,p1,attack,neutral_attack
15,1,p1,attack,neutral_attack
15,2,p1,attack,neutral_attack
15,3,p1,attack,neutral_attack
15,4,p1,attack,neutral_attack
15,5,p1,attack,neutral_attack
15,6,p1,attack,neutral_attack
15,7,p1,attack,neutral_attack
15,8,p1,switch,forced_switch
15,9,p1,attack,neutral_attack
15,10,p1,attack,neutral_attack
15,11,p1,attack,neutral_attack
15,12,p1,attack,neutral_attack
15,13,p1,attack,neutral_attack
15,14,p1,attack,neutral_attack
15,15,p1,switch,forced_switch
15,16,p1,attack,neutral_attack
15,17,p1,attack,neutral_attack
15,18,p1,attack,neutral_attack
15,19,p1,attack,neutral_attack
15,20,p1,attack,neutral_attack
15,21,p1,attack,neutral_attack
15,22,p1,attack,neutral_attack
15,23,p1,attack,neutral_attack
15,24,p1,attack,neutral_attack
15,25,p1,attack,neutral_attack
17,0,p1,attack,neutral_attack
17,1,p1,attack,neutral_attack
17,2,p1,attack,neutral_attack
17,3,p1,switch,voluntary_switch
17,4,p1,attack,neutral_attack
17,5,p1,attack,neutral_attack
17,6,p1,attack,neutral_attack
17,7,p1,attack,neutral_attack
17,8,p1,attack,neutral_attack
17,9,p1,attack,neutral_attack
17,10,p1,attack,neutral_attack
17,11,p1,switch,forced_switch
17,12,p1,attack,neutral_attack
17,13,p1,attack,neutral_attack
17,14,p1,attack,neutral_attack
17,15,p1,switch,forced_switch
17,16,p1,attack,neutral_attack
17,17,p1,attack,neutral_attack
17,18,p1,switch,forced_switch
17,19,p1,attack,neutral_attack
17,20,p1,attack,neutral_attack
17,21,p1,attack,neutral_attack
18,0,p1,attack,neutral_attack
18,1,p1,attack,neutral_attack
18,2,p1,switch,forced_switch
18,3,p1,attack,neutral_attack
18,4,p1,attack,neutral_attack
18,5,p1,attack,neutral_attack
18,6,p1,attack,neutral_attack
18,7,p1,attack,neutral_attack
18,8,p1,attack,neutral_attack
18,9,p1,attack,neutral_attack
18,10,p1,switch,forced_switch
18,11,p1,attack,neutral_attack
18,12,p1,attack,neutral_attack
18,13,p1,attack,neutral_attack
18,14,p1,attack,neutral_attack
18,15,p1,attack,neutral_attack
18,16,p1,attack,neutral_attack
18,17,p1,attack,neutral_attack
18,18,p1,switch,forced_switch
18,19,p1,attack,super_effective_attack
16,0,p1,attack,neutral_attack
16,1,p1,switch,voluntary_switch
16,2,p1,attack,neutral_attack
16,3,p1,attack,neutral_attack
16,4,p1,attack,neutral_attack
16,5,p1,attack,neutral_attack
16,6,p1,attack,neutral_attack
16,7,p1,attack,neutral_attack
16,8,p1,attack,neutral_attack
16,9,p1,attack,neutral_attack
16,10,p1,attack,neutral_attack
16,11,p1,attack,neutral_attack
16,12,p1,attack,neutral_attack
16,13,p1,attack,neutral_attack
16,14,p1,switch,forced_switch
16,15,p1,attack,neutral_attack
16,16,p1,attack,neutral_attack
16,17,p1,attack,neutral_attack
16,18,p1,attack,neutral_attack
16,19,p1,attack,neutral_attack
16,20,p1,attack,neutral_attack
16,21,p1,attack,neutral_attack
16,22,p1,attack,neutral_attack
16,23,p1,attack,neutral_attack
16,24,p1,attack,neutral_attack
16,25,p1,attack,neutral_attack
19,0,p1,attack,neutral_attack
19,1,p1,attack,neutral_attack
19,2,p1,attack,neutral_attack
19,3,p1,attack,neutral_attack
19,4,p1,attack,neutral_attack
19,5,p1,attack,neutral_attack
19,6,p1,attack,neutral_attack
19,7,p1,attack,neutral_attack
19,8,p1,attack,neutral_attack
19,9,p1,attack,neutral_attack
19,10,p1,attack,neutral_attack
19,11,p1,attack,neutral_attack
19,12,p1,attack,neutral_attack
19,13,p1,attack,neutral_attack
19,14,p1,attack,neutral_attack
19,15,p1,attack,neutral_attack
19,16,p1,attack,neutral_attack
19,17,p1,switch,forced_switch
19,18,p1,attack,neutral_attack
19,19,p1,attack,neutral_attack
19,20,p1,attack,neutral_attack
19,21,p1,attack,neutral_attack
19,22,p1,attack,neutral_attack
19,23,p1,attack,neutral_attack
19,24,p1,switch,forced_switch
19,25,p1,attack,neutral_attack
19,26,p1,attack,neutral_attack
19,27,p1,attack,neutral_attack
20,0,p1,attack,neutral_attack
20,1,p1,attack,neutral_attack
20,2,p1,attack,super_effective_attack
20,3,p1,attack,super_effective_attack
20,4,p1,attack,super_effective_attack
20,5,p1,attack,super_effective_attack
20,6,p1,attack,super_effective_attack
20,7,p1,attack,super_effective_attack
20,8,p1,switch,forced_switch
20,9,p1,attack,neutral_attack
20,10,p1,attack,neutral_attack
20,11,p1,attack,neutral_attack
20,12,p1,attack,neutral_attack
20,13,p1,attack,neutral_attack
20,14,p1,attack,neutral_attack
20,15,p1,attack,neutral_attack
20,16,p1,attack,neutral_attack
20,17,p1,attack,neutral_attack
20,18,p1,attack,neutral_attack
20,19,p1,attack,neutral_attack
20,20,p1,attack,neutral_attack
20,21,p1,attack,neutral_attack
20,22,p1,switch,forced_switch
20,23,p1,attack,neutral_attack
20,24,p1,attack,neutral_attack
20,25,p1,attack,neutral_attack
22,0,p1,attack,neutral_attack
22,1,p1,attack,neutral_attack
22,2,p1,attack,neutral_attack
22,3,p1,attack,neutral_attack
22,4,p1,attack,neutral_attack
22,5,p1,attack,neutral_attack
22,6,p1,switch,forced_switch
22,7,p1,attack,neutral_attack
22,8,p1,attack,neutral_attack
22,9,p1,attack,neutral_attack
22,10,p1,attack,neutral_attack
22,11,p1,switch,forced_switch
22,12,p1,attack,neutral_attack
22,13,p1,attack,neutral_attack
22,14,p1,attack,neutral_attack
22,15,p1,switch,forced_switch
22,16,p1,attack,neutral_attack
22,17,p1,attack,neutral_attack
22,18,p1,attack,neutral_attack
22,19,p1,attack,neutral_attack
22,20,p1,attack,neutral_attack
22,21,p1,attack,neutral_attack
25,0,p1,attack,neutral_attack
25,1,p1,attack,neutral_attack
25,2,p1,attack,neutral_attack
25,3,p1,attack,neutral_attack
25,4,p1,attack,neutral_attack
25,5,p1,attack,neutral_attack
25,6,p1,attack,neutral_attack
25,7,p1,switch,forced_switch
25,8,p1,attack,neutral_attack
25,9,p1,attack,neutral_attack
25,10,p1,attack,neutral_attack
25,11,p1,switch,forced_switch
25,12,p1,attack,neutral_attack
25,13,p1,attack,neutral_attack
25,14,p1,attack,neutral_attack
25,15,p1,attack,neutral_attack
25,16,p1,attack,neutral_attack
25,17,p1,switch,forced_switch
25,18,p1,attack,neutral_attack
25,19,p1,attack,neutral_attack
25,20,p1,attack,neutral_attack
26,0,p1,attack,neutral_attack
26,1,p1,attack,neutral_attack
26,2,p1,attack,neutral_attack
26,3,p1,attack,neutral_attack
26,4,p1,attack,neutral_attack
26,5,p1,attack,neutral_attack
26,6,p1,attack,neutral_attack
26,7,p1,attack,neutral_attack
26,8,p1,switch,no_move_options_switch
26,9,p1,attack,neutral_attack
26,10,p1,attack,neutral_attack
26,11,p1,attack,neutral_attack
26,12,p1,attack,neutral_attack
26,13,p1,attack,neutral_attack
26,14,p1,switch,forced_switch
26,15,p1,attack,neutral_attack
26,16,p1,attack,neutral_attack
26,17,p1,switch,forced_switch
26,18,p1,attack,neutral_attack
26,19,p1,attack,neutral_attack
26,20,p1,attack,neutral_attack
26,21,p1,switch,forced_switch
26,22,p1,attack,neutral_attack
24,0,p1,attack,neutral_attack
24,1,p1,attack,neutral_attack
24,2,p1,attack,neutral_attack
24,3,p1,attack,neutral_attack
24,4,p1,attack,neutral_attack
24,5,p1,attack,neutral_attack
24,6,p1,attack,neutral_attack
24,7,p1,attack,neutral_attack
24,8,p1,switch,voluntary_switch
24,9,p1,attack,neutral_attack
24,10,p1,attack,neutral_attack
24,11,p1,attack,neutral_attack
24,12,p1,attack,neutral_attack
24,13,p1,attack,neutral_attack
24,14,p1,attack,neutral_attack
24,15,p1,attack,neutral_attack
24,16,p1,attack,neutral_attack
24,17,p1,switch,no_move_options_switch
24,18,p1,attack,neutral_attack
24,19,p1,attack,neutral_attack
24,20,p1,attack,neutral_attack
24,21,p1,attack,neutral_attack
24,22,p1,attack,neutral_attack
24,23,p1,attack,neutral_attack
24,24,p1,attack,neutral_attack
24,25,p1,attack,neutral_attack
24,26,p1,attack,neutral_attack
21,0,p1,attack,neutral_attack
21,1,p1,attack,neutral_attack
21,2,p1,attack,neutral_attack
21,3,p1,attack,neutral_attack
21,4,p1,switch,voluntary_switch
21,5,p1,attack,neutral_attack
21,6,p1,attack,neutral_attack
21,7,p1,attack,neutral_attack
21,8,p1,attack,neutral_attack
21,9,p1,attack,neutral_attack
21,10,p1,attack,neutral_attack
21,11,p1,attack,neutral_attack
21,12,p1,attack,neutral_attack
21,13,p1,attack,neutral_attack
21,14,p1,attack,neutral_attack
21,15,p1,switch,forced_switch
21,16,p1,attack,super_effective_attack
21,17,p1,switch,voluntary_switch
21,18,p1,attack,neutral_attack
21,19,p1,attack,neutral_attack
21,20,p1,attack,neutral_attack
21,21,p1,attack,neutral_attack
21,22,p1,attack,neutral_attack
21,23,p1,attack,neutral_attack
21,24,p1,attack,neutral_attack
21,25,p1,attack,neutral_attack
21,26,p1,attack,neutral_attack
21,27,p1,attack,neutral_attack
21,28,p1,switch,forced_switch
21,29,p1,attack,neutral_attack
21,30,p1,attack,neutral_attack
21,31,p1,attack,neutral_attack
21,32,p1,attack,neutral_attack
21,33,p1,attack,neutral_attack
21,34,p1,attack,neutral_attack
27,0,p1,attack,neutral_attack
27,1,p1,attack,neutral_attack
27,2,p1,attack,neutral_attack
27,3,p1,attack,neutral_attack
27,4,p1,attack,neutral_attack
27,5,p1,attack,neutral_attack
27,6,p1,attack,neutral_attack
27,7,p1,attack,neutral_attack
27,8,p1,attack,neutral_attack
27,9,p1,attack,neutral_attack
27,10,p1,attack,neutral_attack
27,11,p1,switch,forced_switch
27,12,p1,attack,neutral_attack
27,13,p1,attack,neutral_attack
27,14,p1,attack,neutral_attack
27,15,p1,attack,neutral_attack
27,16,p1,switch,forced_switch
27,17,p1,attack,neutral_attack
27,18,p1,attack,neutral_attack
27,19,p1,attack,neutral_attack
23,0,p1,attack,neutral_attack
23,1,p1,attack,neutral_attack
23,2,p1,attack,neutral_attack
23,3,p1,attack,neutral_attack
23,4,p1,attack,neutral_attack
23,5,p1,attack,neutral_attack
23,6,p1,switch,voluntary_switch
23,7,p1,attack,neutral_attack
23,8,p1,attack,neutral_attack
23,9,p1,attack,neutral_attack
23,10,p1,attack,neutral_attack
23,11,p1,switch,forced_switch
23,12,p1,attack,neutral_attack
23,13,p1,attack,neutral_attack
23,14,p1,attack,neutral_attack
23,15,p1,switch,forced_switch
23,16,p1,attack,neutral_attack
23,17,p1,attack,neutral_attack
23,18,p1,attack,neutral_attack
23,19,p1,attack,neutral_attack
23,20,p1,attack,neutral_attack
23,21,p1,attack,neutral_attack
23,22,p1,attack,neutral_attack
23,23,p1,attack,neutral_attack
23,24,p1,attack,neutral_attack
23,25,p1,attack,neutral_attack
23,26,p1,attack,neutral_attack
23,27,p1,attack,neutral_attack
23,28,p1,attack,neutral_attack
23,29,p1,attack,neutral_attack
23,30,p1,attack,neutral_attack
23,31,p1,switch,forced_switch
23,32,p1,attack,neutral_attack
23,33,p1,unknown,unparseable_move
23,34,p1,unknown,unparseable_move
23,35,p1,switch,forced_switch
23,36,p1,attack,neutral_attack
28,0,p1,attack,neutral_attack
28,1,p1,attack,neutral_attack
28,2,p1,attack,neutral_attack
28,3,p1,switch,forced_switch
28,4,p1,attack,neutral_attack
28,5,p1,attack,neutral_attack
28,6,p1,attack,neutral_attack
28,7,p1,attack,neutral_attack
28,8,p1,attack,neutral_attack
28,9,p1,switch,forced_switch
28,10,p1,attack,neutral_attack
28,11,p1,attack,neutral_attack
28,12,p1,attack,neutral_attack
28,13,p1,attack,neutral_attack
28,14,p1,attack,neutral_attack
28,15,p1,attack,neutral_attack
28,16,p1,attack,neutral_attack
28,17,p1,switch,voluntary_switch
28,18,p1,attack,neutral_attack
28,19,p1,attack,neutral_attack
28,20,p1,switch,forced_switch
28,21,p1,attack,neutral_attack
28,22,p1,attack,neutral_attack
30,0,p1,attack,neutral_attack
30,1,p1,attack,neutral_attack
30,2,p1,attack,neutral_attack
30,3,p1,attack,neutral_attack
30,4,p1,attack,neutral_attack
30,5,p1,attack,neutral_attack
30,6,p1,attack,neutral_attack
30,7,p1,attack,neutral_attack
30,8,p1,attack,neutral_attack
30,9,p1,attack,neutral_attack
30,10,p1,attack,neutral_attack
30,11,p1,switch,forced_switch
30,12,p1,attack,neutral_attack
30,13,p1,attack,neutral_attack
30,14,p1,attack,neutral_attack
30,15,p1,attack,neutral_attack
30,16,p1,attack,neutral_attack
30,17,p1,attack,neutral_attack
30,18,p1,switch,forced_switch
30,19,p1,attack,neutral_attack
32,0,p1,attack,neutral_attack
32,1,p1,attack,neutral_attack
32,2,p1,switch,forced_switch
32,3,p1,attack,neutral_attack
32,4,p1,attack,neutral_attack
32,5,p1,attack,neutral_attack
32,6,p1,attack,neutral_attack
32,7,p1,switch,forced_switch
32,8,p1,attack,neutral_attack
32,9,p1,attack,neutral_attack
32,10,p1,attack,neutral_attack
32,11,p1,switch,forced_switch
32,12,p1,attack,neutral_attack
32,13,p1,attack,neutral_attack
32,14,p1,attack,neutral_attack
32,15,p1,attack,neutral_attack
32,16,p1,attack,neutral_attack
32,17,p1,switch,forced_switch
32,18,p1,attack,neutral_attack
32,19,p1,attack,neutral_attack
32,20,p1,attack,neutral_attack
33,0,p1,attack,neutral_attack
33,1,p1,unknown,unparseable_move
33,2,p1,unknown,unparseable_move
33,3,p1,attack,neutral_attack
33,4,p1,unknown,unparseable_move
33,5,p1,attack,neutral_attack
33,6,p1,switch,voluntary_switch
33,7,p1,attack,neutral_attack
33,8,p1,attack,neutral_attack
33,9,p1,attack,neutral_attack
33,10,p1,attack,neutral_attack
33,11,p1,switch,forced_switch
33,12,p1,attack,neutral_attack
33,13,p1,attack,neutral_attack
33,14,p1,attack,neutral_attack
33,15,p1,attack,neutral_attack
33,16,p1,attack,neutral_attack
33,17,p1,attack,neutral_attack
33,18,p1,attack,neutral_attack
33,19,p1,unknown,unparseable_move
34,0,p1,attack,neutral_attack
34,1,p1,attack,neutral_attack
34,2,p1,attack,neutral_attack
34,3,p1,attack,super_effective_attack
34,4,p1,attack,neutral_attack
34,5,p1,attack,super_effective_attack
34,6,p1,attack,neutral_attack
34,7,p1,attack,neutral_attack
34,8,p1,switch,forced_switch
34,9,p1,attack,neutral_attack
34,10,p1,attack,neutral_attack
34,11,p1,attack,neutral_attack
34,12,p1,attack,neutral_attack
34,13,p1,attack,neutral_attack
34,14,p1,switch,forced_switch
34,15,p1,attack,neutral_attack
34,16,p1,attack,neutral_attack
29,0,p1,attack,neutral_attack
29,1,p1,attack,neutral_attack
29,2,p1,attack,neutral_attack
29,3,p1,attack,neutral_attack
29,4,p1,switch,forced_switch
29,5,p1,attack,neutral_attack
