battle_index,step_index,player,category,subcategory
67,5,p1,switch,voluntary_switch
67,6,p1,attack,neutral_attack
67,7,p1,attack,neutral_attack
67,8,p1,attack,neutral_attack
67,9,p1,attack,neutral_attack
67,10,p1,attack,neutral_attack
67,11,p1,attack,neutral_attack
67,12,p1,attack,neutral_attack
67,13,p1,switch,forced_switch
67,14,p1,switch,voluntary_switch
67,15,p1,attack,resisted_attack
67,16,p1,attack,resisted_attack
67,17,p1,switch,forced_switch
67,18,p1,switch,forced_switch
67,19,p1,attack,neutral_attack
67,20,p1,attack,neutral_attack
69,0,p1,attack,neutral_attack
69,1,p1,switch,voluntary_switch
69,2,p1,attack,neutral_attack
69,3,p1,unknown,unparseable_move
69,4,p1,unknown,unparseable_move
69,5,p1,attack,neutral_attack
69,6,p1,attack,neutral_attack
69,7,p1,attack,neutral_attack
69,8,p1,attack,neutral_attack
69,9,p1,unknown,unparseable_move
69,10,p1,attack,neutral_attack
69,11,p1,attack,neutral_attack
69,12,p1,attack,neutral_attack
69,13,p1,switch,forced_switch
69,14,p1,attack,neutral_attack
69,15,p1,attack,neutral_attack
69,16,p1,attack,neutral_attack
69,17,p1,attack,neutral_attack
69,18,p1,switch,forced_switch
69,19,p1,attack,neutral_attack
66,0,p1,attack,neutral_attack
66,1,p1,attack,neutral_attack
66,2,p1,attack,neutral_attack
66,3,p1,attack,neutral_attack
66,4,p1,attack,neutral_attack
66,5,p1,attack,neutral_attack
66,6,p1,attack,neutral_attack
66,7,p1,attack,neutral_attack
66,8,p1,attack,neutral_attack
66,9,p1,attack,neutral_attack
66,10,p1,attack,neutral_attack
66,11,p1,attack,neutral_attack
66,12,p1,attack,neutral_attack
66,13,p1,attack,neutral_attack
66,14,p1,attack,neutral_attack
66,15,p1,attack,neutral_attack
66,16,p1,switch,voluntary_switch
66,17,p1,attack,neutral_attack
66,18,p1,attack,neutral_attack
66,19,p1,attack,neutral_attack
66,20,p1,attack,neutral_attack
66,21,p1,attack,neutral_attack
66,22,p1,switch,forced_switch
66,23,p1,attack,neutral_attack
66,24,p1,attack,super_effective_attack
66,25,p1,attack,super_effective_attack
66,26,p1,attack,neutral_attack
66,27,p1,attack,neutral_attack
66,28,p1,attack,neutral_attack
66,29,p1,attack,neutral_attack
68,0,p1,switch,voluntary_switch
68,1,p1,attack,neutral_attack
68,2,p1,attack,neutral_attack
68,3,p1,switch,voluntary_switch
68,4,p1,attack,neutral_attack
68,5,p1,attack,neutral_attack
68,6,p1,attack,neutral_attack
68,7,p1,attack,neutral_attack
68,8,p1,attack,neutral_attack
68,9,p1,attack,neutral_attack
68,10,p1,attack,neutral_attack
68,11,p1,attack,neutral_attack
68,12,p1,attack,neutral_attack
68,13,p1,attack,neutral_attack
68,14,p1,attack,neutral_attack
68,15,p1,attack,neutral_attack
68,16,p1,attack,neutral_attack
68,17,p1,attack,neutral_attack
68,18,p1,attack,neutral_attack
68,19,p1,attack,neutral_attack
68,20,p1,attack,neutral_attack
68,21,p1,attack,neutral_attack
68,22,p1,attack,neutral_attack
68,23,p1,attack,neutral_attack
68,24,p1,attack,neutral_attack
68,25,p1,attack,neutral_attack
68,26,p1,attack,neutral_attack
68,27,p1,attack,neutral_attack
68,28,p1,attack,neutral_attack
73,0,p1,attack,neutral_attack
73,1,p1,attack,neutral_attack
73,2,p1,attack,neutral_attack
73,3,p1,attack,neutral_attack
73,4,p1,attack,neutral_attack
73,5,p1,switch,forced_switch
73,6,p1,attack,super_effective_attack
73,7,p1,attack,neutral_attack
73,8,p1,attack,neutral_attack
73,9,p1,attack,neutral_attack
73,10,p1,attack,super_effective_attack
73,11,p1,attack,neutral_attack
73,12,p1,attack,neutral_attack
73,13,p1,attack,neutral_attack
73,14,p1,attack,super_effective_attack
71,0,p1,attack,neutral_attack
71,1,p1,attack,neutral_attack
71,2,p1,switch,voluntary_switch
71,3,p1,attack,neutral_attack
71,4,p1,switch,voluntary_switch
71,5,p1,attack,neutral_attack
71,6,p1,attack,neutral_attack
71,7,p1,attack,neutral_attack
71,8,p1,attack,neutral_attack
71,9,p1,attack,neutral_attack
71,10,p1,attack,neutral_attack
71,11,p1,attack,neutral_attack
71,12,p1,attack,neutral_attack
71,13,p1,attack,neutral_attack
71,14,p1,attack,neutral_attack
71,15,p1,attack,neutral_attack
71,16,p1,attack,neutral_attack
71,17,p1,attack,neutral_attack
71,18,p1,attack,neutral_attack
71,19,p1,switch,forced_switch
71,20,p1,attack,neutral_attack
70,0,p1,attack,neutral_attack
70,1,p1,attack,neutral_attack
70,2,p1,attack,neutral_attack
70,3,p1,attack,neutral_attack
70,4,p1,attack,neutral_attack
70,5,p1,attack,neutral_attack
70,6,p1,attack,neutral_attack
70,7,p1,switch,forced_switch
70,8,p1,attack,neutral_attack
70,9,p1,switch,forced_switch
70,10,p1,attack,neutral_attack
70,11,p1,attack,neutral_attack
70,12,p1,attack,neutral_attack
70,13,p1,attack,neutral_attack
70,14,p1,attack,neutral_attack
70,15,p1,switch,forced_switch
70,16,p1,attack,neutral_attack
70,17,p1,attack,neutral_attack
70,18,p1,attack,neutral_attack
70,19,p1,attack,neutral_attack
70,20,p1,attack,neutral_attack
70,21,p1,attack,neutral_attack
70,22,p1,attack,neutral_attack
70,23,p1,attack,neutral_attack
70,24,p1,attack,neutral_attack
70,25,p1,switch,forced_switch
70,26,p1,attack,neutral_attack
70,27,p1,attack,neutral_attack
70,28,p1,attack,neutral_attack
72,0,p1,attack,neutral_attack
72,1,p1,attack,neutral_attack
72,2,p1,attack,neutral_attack
72,3,p1,attack,neutral_attack
72,4,p1,attack,neutral_attack
72,5,p1,attack,neutral_attack
72,6,p1,switch,forced_switch
72,7,p1,attack,neutral_attack
72,8,p1,attack,neutral_attack
72,9,p1,attack,neutral_attack
72,10,p1,attack,neutral_attack
72,11,p1,attack,neutral_attack
72,12,p1,attack,neutral_attack
72,13,p1,attack,neutral_attack
72,14,p1,attack,neutral_attack
72,15,p1,attack,neutral_attack
72,16,p1,switch,forced_switch
72,17,p1,attack,neutral_attack
72,18,p1,attack,neutral_attack
72,19,p1,attack,neutral_attack
72,20,p1,attack,neutral_attack
72,21,p1,attack,neutral_attack
72,22,p1,attack,neutral_attack
72,23,p1,attack,neutral_attack
72,24,p1,attack,neutral_attack
72,25,p1,attack,neutral_attack
72,26,p1,attack,neutral_attack
76,0,p1,attack,neutral_attack
76,1,p1,attack,neutral_attack
76,2,p1,attack,neutral_attack
76,3,p1,attack,neutral_attack
76,4,p1,attack,neutral_attack
76,5,p1,switch,forced_switch
76,6,p1,attack,neutral_attack
76,7,p1,attack,neutral_attack
76,8,p1,attack,neutral_attack
76,9,p1,attack,neutral_attack
76,10,p1,attack,neutral_attack
76,11,p1,switch,forced_switch
76,12,p1,attack,neutral_attack
76,13,p1,attack,neutral_attack
79,0,p1,attack,neutral_attack
79,1,p1,attack,neutral_attack
79,2,p1,attack,neutral_attack
79,3,p1,switch,forced_switch
79,4,p1,attack,neutral_attack
79,5,p1,attack,neutral_attack
79,6,p1,attack,neutral_attack
79,7,p1,attack,neutral_attack
79,8,p1,attack,neutral_attack
79,9,p1,attack,neutral_attack
79,10,p1,attack,neutral_attack
79,11,p1,attack,neutral_attack
79,12,p1,switch,forced_switch
79,13,p1,attack,neutral_attack
79,14,p1,attack,neutral_attack
79,15,p1,attack,neutral_attack
79,16,p1,attack,neutral_attack
81,0,p1,attack,neutral_attack
81,1,p1,attack,neutral_attack
81,2,p1,attack,neutral_attack
81,3,p1,attack,neutral_attack
81,4,p1,attack,neutral_attack
81,5,p1,attack,neutral_attack
81,6,p1,attack,neutral_attack
81,7,p1,attack,neutral_attack
81,8,p1,attack,neutral_attack
81,9,p1,attack,neutral_attack
81,10,p1,attack,neutral_attack
81,11,p1,attack,neutral_attack
78,0,p1,attack,neutral_attack
78,1,p1,attack,neutral_attack
78,2,p1,attack,neutral_attack
78,3,p1,attack,neutral_attack
78,4,p1,attack,neutral_attack
78,5,p1,attack,neutral_attack
78,6,p1,switch,forced_switch
78,7,p1,attack,neutral_attack
78,8,p1,attack,neutral_attack
78,9,p1,attack,neutral_attack
78,10,p1,attack,resisted_attack
78,11,p1,attack,neutral_attack
78,12,p1,switch,forced_switch
78,13,p1,attack,neutral_attack
78,14,p1,attack,neutral_attack
78,15,p1,attack,neutral_attack
78,16,p1,attack,super_effective_attack
78,17,p1,attack,super_effective_attack
78,18,p1,attack,super_effective_attack
78,19,p1,attack,neutral_attack
78,20,p1,attack,super_effective_attack
78,21,p1,attack,super_effective_attack
78,22,p1,attack,super_effective_attack
78,23,p1,switch,forced_switch
78,24,p1,attack,neutral_attack
78,25,p1,attack,neutral_attack
78,26,p1,attack,neutral_attack
78,27,p1,attack,neutral_attack
75,0,p1,attack,neutral_attack
75,1,p1,switch,forced_switch
75,2,p1,attack,neutral_attack
75,3,p1,attack,neutral_attack
75,4,p1,attack,neutral_attack
75,5,p1,switch,forced_switch
75,6,p1,attack,neutral_attack
75,7,p1,switch,forced_switch
75,8,p1,attack,neutral_attack
75,9,p1,attack,neutral_attack
75,10,p1,attack,neutral_attack
75,11,p1,attack,neutral_attack
75,12,p1,attack,neutral_attack
75,13,p1,attack,neutral_attack
75,14,p1,switch,forced_switch
75,15,p1,attack,neutral_attack
75,16,p1,attack,neutral_attack
75,17,p1,switch,forced_switch
75,18,p1,attack,neutral_attack
75,19,p1,attack,neutral_attack
75,20,p1,attack,neutral_attack
75,21,p1,attack,neutral_attack
75,22,p1,switch,forced_switch
75,23,p1,attack,neutral_attack
75,24,p1,switch,forced_switch
75,25,p1,attack,neutral_attack
75,26,p1,attack,neutral_attack
75,27,p1,attack,neutral_attack
75,28,p1,attack,neutral_attack
75,29,p1,attack,neutral_attack
75,30,p1,switch,forced_switch
75,31,p1,attack,neutral_attack
75,32,p1,attack,neutral_attack
75,33,p1,attack,neutral_attack
75,34,p1,attack,neutral_attack
75,35,p1,attack,neutral_attack
74,0,p1,attack,neutral_attack
74,1,p1,attack,neutral_attack
74,2,p1,attack,neutral_attack
74,3,p1,attack,neutral_attack
74,4,p1,attack,neutral_attack
74,5,p1,attack,neutral_attack
74,6,p1,attack,neutral_attack
74,7,p1,attack,neutral_attack
74,8,p1,attack,neutral_attack
74,9,p1,attack,neutral_attack
74,10,p1,attack,neutral_attack
74,11,p1,attack,neutral_attack
74,12,p1,attack,neutral_attack
74,13,p1,attack,neutral_attack
74,14,p1,attack,neutral_attack
74,15,p1,attack,neutral_attack
74,16,p1,attack,neutral_attack
74,17,p1,attack,neutral_attack
74,18,p1,attack,neutral_attack
74,19,p1,attack,neutral_attack
74,20,p1,attack,neutral_attack
74,21,p1,attack,neutral_attack
74,22,p1,switch,forced_switch
74,23,p1,attack,neutral_attack
74,24,p1,attack,neutral_attack
74,25,p1,attack,neutral_attack
74,26,p1,attack,neutral_attack
74,27,p1,attack,neutral_attack
74,28,p1,attack,neutral_attack
74,29,p1,attack,neutral_attack
74,30,p1,attack,neutral_attack
74,31,p1,attack,neutral_attack
74,32,p1,attack,neutral_attack
74,33,p1,attack,neutral_attack
74,34,p1,attack,neutral_attack
74,35,p1,attack,neutral_attack
74,36,p1,attack,neutral_attack
74,37,p1,attack,neutral_attack
74,38,p1,attack,neutral_attack
74,39,p1,switch,forced_switch
74,40,p1,attack,neutral_attack
82,0,p1,attack,neutral_attack
82,1,p1,attack,neutral_attack
82,2,p1,attack,neutral_attack
82,3,p1,attack,neutral_attack
82,4,p1,attack,neutral_attack
82,5,p1,attack,neutral_attack
82,6,p1,attack,neutral_attack
82,7,p1,attack,neutral_attack
82,8,p1,attack,neutral_attack
82,9,p1,attack,neutral_attack
82,10,p1,attack,neutral_attack
82,11,p1,attack,neutral_attack
82,12,p1,attack,neutral_attack
82,13,p1,attack,neutral_attack
82,14,p1,switch,forced_switch
82,15,p1,attack,neutral_attack
82,16,p1,attack,neutral_attack
82,17,p1,attack,neutral_attack
82,18,p1,attack,neutral_attack
82,19,p1,attack,super_effective_attack
82,20,p1,attack,super_effective_attack
82,21,p1,attack,neutral_attack
82,22,p1,attack,neutral_attack
82,23,p1,attack,super_effective_attack
80,0,p1,attack,neutral_attack
80,1,p1,attack,neutral_attack
80,2,p1,switch,forced_switch
80,3,p1,attack,neutral_attack
80,4,p1,attack,neutral_attack
80,5,p1,attack,neutral_attack
80,6,p1,attack,neutral_attack
80,7,p1,attack,neutral_attack
80,8,p1,attack,neutral_attack
80,9,p1,attack,neutral_attack
80,10,p1,attack,neutral_attack
80,11,p1,attack,neutral_attack
80,12,p1,attack,neutral_attack
80,13,p1,attack,neutral_attack
80,14,p1,attack,neutral_attack
80,15,p1,attack,neutral_attack
80,16,p1,attack,neutral_attack
80,17,p1,attack,neutral_attack
80,18,p1,attack,neutral_attack
80,19,p1,attack,neutral_attack
80,20,p1,attack,neutral_attack
80,21,p1,attack,neutral_attack
80,22,p1,attack,neutral_attack
80,23,p1,switch,forced_switch
80,24,p1,attack,neutral_attack
80,25,p1,attack,neutral_attack
80,26,p1,attack,neutral_attack
80,27,p1,switch,forced_switch
80,28,p1,attack,neutral_attack
80,29,p1,attack,neutral_attack
83,0,p1,attack,neutral_attack
83,1,p1,attack,neutral_attack
83,2,p1,attack,neutral_attack
83,3,p1,attack,neutral_attack
83,4,p1,attack,neutral_attack
83,5,p1,attack,neutral_attack
83,6,p1,switch,voluntary_switch
83,7,p1,attack,neutral_attack
83,8,p1,attack,neutral_attack
83,9,p1,attack,neutral_attack
83,10,p1,attack,neutral_attack
83,11,p1,attack,neutral_attack
83,12,p1,attack,neutral_attack
83,13,p1,attack,neutral_attack
83,14,p1,attack,neutral_attack
83,15,p1,attack,neutral_attack
83,16,p1,switch,forced_switch
83,17,p1,attack,super_effective_attack
83,18,p1,attack,super_effective_attack
83,19,p1,attack,super_effective_attack
84,0,p1,attack,neutral_attack
84,1,p1,attack,neutral_attack
84,2,p1,attack,neutral_attack
84,3,p1,attack,neutral_attack
84,4,p1,attack,neutral_attack
84,5,p1,attack,neutral_attack
84,6,p1,attack,neutral_attack
84,7,p1,attack,neutral_attack
84,8,p1,attack,neutral_attack
84,9,p1,switch,forced_switch
84,10,p1,attack,neutral_attack
84,11,p1,attack,neutral_attack
84,12,p1,switch,forced_switch
84,13,p1,attack,neutral_attack
84,14,p1,attack,neutral_attack
84,15,p1,attack,neutral_attack
84,16,p1,attack,neutral_attack
84,17,p1,attack,neutral_attack
84,18,p1,attack,neutral_attack
84,19,p1,attack,neutral_attack
84,20,p1,attack,neutral_attack
84,21,p1,attack,neutral_attack
84,22,p1,attack,neutral_attack
84,23,p1,attack,neutral_attack
84,24,p1,switch,forced_switch
84,25,p1,attack,neutral_attack
84,26,p1,attack,neutral_attack
84,27,p1,attack,neutral_attack
84,28,p1,attack,neutral_attack
84,29,p1,attack,neutral_attack
85,0,p1,attack,neutral_attack
85,1,p1,attack,neutral_attack
85,2,p1,attack,neutral_attack
85,3,p1,attack,neutral_attack
85,4,p1,attack,neutral_attack
85,5,p1,attack,neutral_attack
85,6,p1,attack,neutral_attack
85,7,p1,attack,neutral_attack
85,8,p1,switch,forced_switch
85,9,p1,attack,neutral_attack
85,10,p1,attack,neutral_attack
85,11,p1,attack,neutral_attack
85,12,p1,attack,neutral_attack
85,13,p1,attack,neutral_attack
85,14,p1,attack,neutral_attack
85,15,p1,switch,forced_switch
85,16,p1,attack,neutral_attack
85,17,p1,attack,neutral_attack
85,18,p1,attack,neutral_attack
85,19,p1,switch,forced_switch
85,20,p1,attack,neutral_attack
85,21,p1,attack,neutral_attack
86,0,p1,attack,super_effective_attack
86,1,p1,attack,neutral_attack
86,2,p1,attack,super_effective_attack
86,3,p1,switch,voluntary_switch
86,4,p1,attack,neutral_attack
86,5,p1,attack,neutral_attack
86,6,p1,attack,neutral_attack
86,7,p1,attack,neutral_attack
86,8,p1,attack,neutral_attack
86,9,p1,attack,neutral_attack
86,10,p1,attack,neutral_attack
86,11,p1,attack,neutral_attack
86,12,p1,switch,forced_switch
86,13,p1,attack,neutral_attack
86,14,p1,unknown,unparseable_move
86,15,p1,switch,voluntary_switch
86,16,p1,attack,neutral_attack
86,17,p1,attack,neutral_attack
86,18,p1,attack,neutral_attack
86,19,p1,attack,neutral_attack
86,20,p1,attack,neutral_attack
86,21,p1,attack,neutral_attack
90,0,p1,switch,voluntary_switch
90,1,p1,attack,neutral_attack
90,2,p1,attack,neutral_attack
90,3,p1,attack,neutral_attack
90,4,p1,attack,neutral_attack
90,5,p1,attack,neutral_attack
90,6,p1,switch,forced_switch
90,7,p1,attack,neutral_attack
90,8,p1,attack,neutral_attack
90,9,p1,attack,neutral_attack
90,10,p1,attack,neutral_attack
90,11,p1,attack,neutral_attack
90,12,p1,switch,forced_switch
90,13,p1,attack,neutral_attack
90,14,p1,attack,neutral_attack
87,0,p1,attack,neutral_attack
87,1,p1,attack,neutral_attack
87,2,p1,attack,neutral_attack
87,3,p1,attack,neutral_attack
87,4,p1,attack,neutral_attack
87,5,p1,attack,neutral_attack
87,6,p1,attack,neutral_attack
87,7,p1,attack,neutral_attack
87,8,p1,attack,neutral_attack
87,9,p1,attack,neutral_attack
87,10,p1,attack,neutral_attack
87,11,p1,attack,neutral_attack
87,12,p1,attack,neutral_attack
87,13,p1,attack,neutral_attack
87,14,p1,switch,forced_switch
87,15,p1,attack,neutral_attack
87,16,p1,switch,forced_switch
87,17,p1,attack,neutral_attack
87,18,p1,attack,neutral_attack
87,19,p1,attack,neutral_attack
87,20,p1,attack,neutral_attack
89,0,p1,attack,neutral_attack
89,1,p1,switch,forced_switch
89,2,p1,attack,neutral_attack
89,3,p1,attack,neutral_attack
89,4,p1,attack,neutral_attack
89,5,p1,attack,neutral_attack
89,6,p1,attack,neutral_attack
89,7,p1,attack,neutral_attack
89,8,p1,attack,neutral_attack
89,9,p1,attack,neutral_attack
89,10,p1,attack,neutral_attack
89,11,p1,attack,neutral_attack
89,12,p1,switch,voluntary_switch
89,13,p1,switch,voluntary_switch
89,14,p1,attack,neutral_attack
89,15,p1,attack,neutral_attack
89,16,p1,attack,neutral_attack
89,17,p1,attack,neutral_attack
89,18,p1,attack,neutral_attack
89,19,p1,attack,neutral_attack
89,20,p1,attack,neutral_attack
88,0,p1,attack,neutral_attack
88,1,p1,attack,neutral_attack
88,2,p1,attack,neutral_attack
88,3,p1,attack,neutral_attack
88,4,p1,attack,neutral_attack
88,5,p1,attack,neutral_attack
88,6,p1,attack,neutral_attack
88,7,p1,switch,voluntary_switch
88,8,p1,attack,neutral_attack
88,9,p1,attack,neutral_attack
88,10,p1,attack,neutral_attack
88,11,p1,attack,neutral_attack
88,12,p1,attack,neutral_attack
88,13,p1,attack,neutral_attack
88,14,p1,attack,neutral_attack
88,15,p1,attack,neutral_attack
88,16,p1,attack,neutral_attack
88,17,p1,attack,neutral_attack
88,18,p1,attack,neutral_attack
88,19,p1,attack,neutral_attack
88,20,p1,attack,neutral_attack
88,21,p1,attack,neutral_attack
88,22,p1,attack,neutral_attack
88,23,p1,attack,neutral_attack
88,24,p1,attack,neutral_attack
88,25,p1,attack,neutral_attack
88,26,p1,attack,neutral_attack
88,27,p1,attack,neutral_attack
88,28,p1,attack,neutral_attack
95,0,p1,attack,neutral_attack
95,1,p1,attack,neutral_attack
95,2,p1,attack,neutral_attack
95,3,p1,attack,neutral_attack
95,4,p1,attack,neutral_attack
95,5,p1,attack,neutral_attack
95,6,p1,attack,neutral_attack
95,7,p1,attack,neutral_attack
95,8,p1,switch,forced_switch
95,9,p1,attack,neutral_attack
95,10,p1,attack,neutral_attack
95,11,p1,attack,neutral_attack
95,12,p1,switch,forced_switch
95,13,p1,attack,neutral_attack
92,0,p1,attack,neutral_attack
92,1,p1,attack,neutral_attack
92,2,p1,attack,neutral_attack
92,3,p1,attack,neutral_attack
92,4,p1,attack,neutral_attack
92,5,p1,attack,neutral_attack
92,6,p1,attack,neutral_attack
92,7,p1,attack,neutral_attack
92,8,p1,attack,neutral_attack
92,9,p1,attack,neutral_attack
92,10,p1,attack,neutral_attack
92,11,p1,attack,neutral_attack
92,12,p1,attack,neutral_attack
92,13,p1,attack,neutral_attack
92,14,p1,attack,neutral_attack
92,15,p1,attack,neutral_attack
92,16,p1,attack,neutral_attack
92,17,p1,switch,forced_switch
92,18,p1,attack,neutral_attack
92,19,p1,attack,neutral_attack
92,20,p1,attack,neutral_attack
92,21,p1,attack,neutral_attack
93,0,p1,attack,neutral_attack
93,1,p1,attack,neutral_attack
93,2,p1,attack,neutral_attack
93,3,p1,attack,neutral_attack
93,4,p1,attack,neutral_attack
93,5,p1,attack,neutral_attack
93,6,p1,attack,neutral_attack
93,7,p1,switch,voluntary_switch
93,8,p1,attack,neutral_attack
93,9,p1,attack,neutral_attack
93,10,p1,attack,neutral_attack
93,11,p1,attack,neutral_attack
93,12,p1,attack,neutral_attack
93,13,p1,switch,forced_switch
93,14,p1,attack,neutral_attack
93,15,p1,attack,neutral_attack
93,16,p1,attack,neutral_attack
93,17,p1,attack,neutral_attack
93,18,p1,attack,neutral_attack
93,19,p1,switch,forced_switch
93,20,p1,attack,neutral_attack
96,0,p1,attack,neutral_attack
96,1,p1,attack,neutral_attack
96,2,p1,attack,neutral_attack
96,3,p1,attack,neutral_attack
96,4,p1,attack,neutral_attack
96,5,p1,attack,neutral_attack
96,6,p1,attack,neutral_attack
96,7,p1,attack,neutral_attack
96,8,p1,attack,neutral_attack
96,9,p1,switch,forced_switch
96,10,p1,attack,neutral_attack
96,11,p1,attack,neutral_attack
96,12,p1,attack,neutral_attack
96,13,p1,attack,neutral_attack
96,14,p1,attack,neutral_attack
96,15,p1,attack,neutral_attack
94,0,p1,attack,neutral_attack
94,1,p1,attack,neutral_attack
94,2,p1,attack,neutral_attack
94,3,p1,attack,neutral_attack
94,4,p1,attack,neutral_attack
94,5,p1,switch,forced_switch
94,6,p1,attack,neutral_attack
94,7,p1,attack,neutral_attack
94,8,p1,attack,neutral_attack
94,9,p1,attack,neutral_attack
94,10,p1,attack,neutral_attack
94,11,p1,attack,neutral_attack
94,12,p1,attack,neutral_attack
94,13,p1,attack,neutral_attack
94,14,p1,attack,neutral_attack
94,15,p1,attack,neutral_attack
94,16,p1,switch,forced_switch
94,17,p1,attack,neutral_attack
94,18,p1,attack,neutral_attack
94,19,p1,attack,neutral_attack
94,20,p1,switch,forced_switch
94,21,p1,attack,neutral_attack
94,22,p1,attack,neutral_attack
94,23,p1,attack,neutral_attack
94,24,p1,switch,forced_switch
94,25,p1,attack,neutral_attack
77,0,p1,attack,neutral_attack
77,1,p1,attack,neutral_attack
77,2,p1,attack,neutral_attack
77,3,p1,attack,neutral_attack
77,4,p1,attack,neutral_attack
77,5,p1,attack,neutral_attack
77,6,p1,attack,neutral_attack
77,7,p1,attack,neutral_attack
77,8,p1,attack,neutral_attack
77,9,p1,attack,neutral_attack
77,10,p1,attack,neutral_attack
77,11,p1,attack,neutral_attack
77,12,p1,attack,neutral_attack
77,13,p1,attack,neutral_attack
77,14,p1,attack,neutral_attack
77,15,p1,attack,neutral_attack
77,16,p1,attack,neutral_attack
77,17,p1,attack,neutral_attack
77,18,p1,attack,neutral_attack
77,19,p1,attack,neutral_attack
77,20,p1,attack,neutral_attack
77,21,p1,setup,first_boost
77,22,p1,setup,first_boost
77,23,p1,setup,first_boost
77,24,p1,setup,repeated_setup_3
77,25,p1,attack,neutral_attack
77,26,p1,setup,repeated_setup_4
77,27,p1,setup,repeated_setup_4
77,28,p1,setup,repeated_setup_4
77,29,p1,setup,repeated_setup_4
77,30,p1,setup,repeated_setup_4
77,31,p1,setup,repeated_setup_5
77,32,p1,setup,repeated_setup_5
77,33,p1,setup,repeated_setup_5
77,34,p1,setup,repeated_setup_5
77,35,p1,setup,repeated_setup_5
77,36,p1,setup,repeated_setup_5
77,37,p1,setup,repeated_setup_5
77,38,p1,setup,repeated_setup_5
77,39,p1,setup,repeated_setup_5
77,40,p1,attack,neutral_attack
77,41,p1,setup,repeated_setup_4
77,42,p1,setup,repeated_setup_4
77,43,p1,setup,repeated_setup_4
77,44,p1,attack,neutral_attack
77,45,p1,attack,neutral_attack
77,46,p1,setup,repeated_setup_3
77,47,p1,setup,repeated_setup_3
77,48,p1,setup,repeated_setup_3
77,49,p1,setup,repeated_setup_3
77,50,p1,setup,repeated_setup_4
77,51,p1,setup,repeated_setup_5
77,52,p1,setup,repeated_setup_5
77,53,p1,setup,repeated_setup_5
77,54,p1,setup,repeated_setup_5
77,55,p1,setup,repeated_setup_5
77,56,p1,setup,repeated_setup_5
77,57,p1,setup,repeated_setup_5
77,58,p1,setup,repeated_setup_5
77,59,p1,setup,repeated_setup_5
77,60,p1,setup,repeated_setup_5
77,61,p1,setup,repeated_setup_5
77,62,p1,setup,repeated_setup_5
77,63,p1,setup,repeated_setup_5
77,64,p1,setup,repeated_setup_5
77,65,p1,setup,repeated_setup_5
77,66,p1,setup,repeated_setup_5
77,67,p1,recovery,full_hp_recover
77,68,p1,recovery,full_hp_recover
77,69,p1,recovery,full_hp_recover
77,70,p1,recovery,full_hp_recover
77,71,p1,recovery,full_hp_recover
77,72,p1,recovery,full_hp_recover
77,73,p1,recovery,full_hp_recover
77,74,p1,recovery,full_hp_recover
77,75,p1,recovery,full_hp_recover
77,76,p1,recovery,full_hp_recover
77,77,p1,recovery,full_hp_recover
77,78,p1,recovery,full_hp_recover
77,79,p1,recovery,full_hp_recover
77,80,p1,recovery,full_hp_recover
77,81,p1,recovery,full_hp_recover
77,82,p1,switch,voluntary_switch
77,83,p1,attack,neutral_attack
100,0,p1,switch,voluntary_switch
100,1,p1,attack,neutral_attack
100,2,p1,attack,neutral_attack
100,3,p1,attack,neutral_attack
100,4,p1,attack,neutral_attack
100,5,p1,attack,neutral_attack
100,6,p1,attack,neutral_attack
100,7,p1,attack,neutral_attack
100,8,p1,attack,neutral_attack
100,9,p1,switch,forced_switch
100,10,p1,attack,neutral_attack
100,11,p1,attack,neutral_attack
100,12,p1,attack,neutral_attack
100,13,p1,attack,neutral_attack
100,14,p1,attack,neutral_attack
100,15,p1,attack,neutral_attack
98,0,p1,attack,neutral_attack
98,1,p1,attack,neutral_attack
98,2,p1,attack,neutral_attack
98,3,p1,attack,neutral_attack
