battle_index,step_index,player,category,subcategory
98,4,p1,attack,neutral_attack
98,5,p1,attack,neutral_attack
98,6,p1,attack,neutral_attack
98,7,p1,attack,neutral_attack
98,8,p1,attack,neutral_attack
98,9,p1,attack,neutral_attack
98,10,p1,switch,forced_switch
98,11,p1,attack,neutral_attack
98,12,p1,attack,neutral_attack
98,13,p1,attack,neutral_attack
98,14,p1,attack,super_effective_attack
98,15,p1,attack,neutral_attack
98,16,p1,attack,neutral_attack
98,17,p1,attack,neutral_attack
98,18,p1,attack,neutral_attack
98,19,p1,switch,forced_switch
98,20,p1,attack,neutral_attack
98,21,p1,attack,neutral_attack
98,22,p1,attack,neutral_attack
97,0,p1,attack,neutral_attack
97,1,p1,attack,neutral_attack
97,2,p1,attack,neutral_attack
97,3,p1,attack,neutral_attack
97,4,p1,attack,neutral_attack
97,5,p1,attack,neutral_attack
97,6,p1,attack,neutral_attack
97,7,p1,attack,neutral_attack
97,8,p1,attack,neutral_attack
97,9,p1,attack,neutral_attack
97,10,p1,attack,neutral_attack
97,11,p1,attack,neutral_attack
97,12,p1,attack,neutral_attack
97,13,p1,attack,neutral_attack
97,14,p1,attack,neutral_attack
97,15,p1,attack,neutral_attack
97,16,p1,switch,forced_switch
97,17,p1,attack,neutral_attack
97,18,p1,attack,neutral_attack
97,19,p1,attack,neutral_attack
97,20,p1,attack,neutral_attack
97,21,p1,attack,neutral_attack
97,22,p1,attack,neutral_attack
97,23,p1,attack,neutral_attack
97,24,p1,attack,neutral_attack
97,25,p1,attack,neutral_attack
97,26,p1,attack,neutral_attack
97,27,p1,attack,neutral_attack
97,28,p1,switch,forced_switch
97,29,p1,attack,neutral_attack
99,0,p1,attack,neutral_attack
99,1,p1,attack,neutral_attack
99,2,p1,attack,neutral_attack
99,3,p1,attack,neutral_attack
99,4,p1,attack,neutral_attack
99,5,p1,switch,forced_switch
99,6,p1,attack,neutral_attack
99,7,p1,attack,neutral_attack
99,8,p1,attack,neutral_attack
99,9,p1,attack,neutral_attack
99,10,p1,attack,neutral_attack
99,11,p1,attack,neutral_attack
99,12,p1,attack,neutral_attack
99,13,p1,attack,neutral_attack
99,14,p1,attack,neutral_attack
99,15,p1,attack,neutral_attack
99,16,p1,attack,neutral_attack
99,17,p1,attack,neutral_attack
99,18,p1,attack,neutral_attack
99,19,p1,attack,neutral_attack
99,20,p1,attack,neutral_attack
99,21,p1,switch,forced_switch
99,22,p1,attack,neutral_attack
101,0,p1,attack,neutral_attack
101,1,p1,attack,neutral_attack
101,2,p1,attack,neutral_attack
101,3,p1,switch,forced_switch
101,4,p1,attack,neutral_attack
101,5,p1,attack,neutral_attack
101,6,p1,switch,forced_switch
101,7,p1,attack,neutral_attack
101,8,p1,attack,neutral_attack
101,9,p1,attack,neutral_attack
101,10,p1,attack,neutral_attack
101,11,p1,attack,neutral_attack
101,12,p1,attack,neutral_attack
101,13,p1,attack,neutral_attack
101,14,p1,attack,neutral_attack
101,15,p1,switch,forced_switch
101,16,p1,attack,neutral_attack
101,17,p1,attack,neutral_attack
101,18,p1,attack,super_effective_attack
101,19,p1,attack,neutral_attack
102,0,p1,attack,neutral_attack
102,1,p1,attack,neutral_attack
102,2,p1,attack,neutral_attack
102,3,p1,attack,neutral_attack
102,4,p1,attack,neutral_attack
102,5,p1,attack,neutral_attack
102,6,p1,attack,neutral_attack
102,7,p1,attack,neutral_attack
102,8,p1,attack,neutral_attack
102,9,p1,attack,neutral_attack
102,10,p1,attack,neutral_attack
102,11,p1,attack,neutral_attack
102,12,p1,attack,neutral_attack
102,13,p1,attack,neutral_attack
102,14,p1,attack,neutral_attack
102,15,p1,attack,neutral_attack
102,16,p1,attack,neutral_attack
102,17,p1,attack,neutral_attack
102,18,p1,attack,neutral_attack
102,19,p1,attack,neutral_attack
102,20,p1,attack,neutral_attack
102,21,p1,switch,forced_switch
102,22,p1,attack,neutral_attack
91,0,p1,attack,neutral_attack
91,1,p1,attack,neutral_attack
91,2,p1,attack,neutral_attack
91,3,p1,attack,neutral_attack
91,4,p1,attack,neutral_attack
91,5,p1,attack,neutral_attack
91,6,p1,attack,neutral_attack
91,7,p1,attack,neutral_attack
91,8,p1,attack,neutral_attack
91,9,p1,attack,neutral_attack
91,10,p1,attack,neutral_attack
91,11,p1,attack,neutral_attack
91,12,p1,attack,neutral_attack
91,13,p1,attack,neutral_attack
91,14,p1,attack,neutral_attack
91,15,p1,attack,neutral_attack
91,16,p1,attack,neutral_attack
91,17,p1,attack,neutral_attack
91,18,p1,attack,neutral_attack
91,19,p1,switch,forced_switch
91,20,p1,attack,neutral_attack
91,21,p1,attack,neutral_attack
91,22,p1,attack,neutral_attack
91,23,p1,attack,neutral_attack
91,24,p1,attack,neutral_attack
91,25,p1,attack,neutral_attack
91,26,p1,attack,neutral_attack
91,27,p1,attack,neutral_attack
91,28,p1,attack,neutral_attack
91,29,p1,attack,neutral_attack
91,30,p1,attack,neutral_attack
91,31,p1,attack,neutral_attack
91,32,p1,attack,neutral_attack
91,33,p1,attack,neutral_attack
91,34,p1,attack,neutral_attack
91,35,p1,attack,neutral_attack
91,36,p1,attack,super_effective_attack
91,37,p1,attack,super_effective_attack
91,38,p1,attack,super_effective_attack
91,39,p1,attack,super_effective_attack
91,40,p1,attack,super_effective_attack
91,41,p1,attack,super_effective_attack
91,42,p1,attack,super_effective_attack
91,43,p1,attack,super_effective_attack
91,44,p1,attack,super_effective_attack
91,45,p1,switch,forced_switch
91,46,p1,attack,neutral_attack
91,47,p1,attack,neutral_attack
91,48,p1,attack,neutral_attack
91,49,p1,attack,neutral_attack
91,50,p1,attack,neutral_attack
91,51,p1,attack,neutral_attack
91,52,p1,attack,neutral_attack
91,53,p1,attack,neutral_attack
104,0,p1,attack,neutral_attack
104,1,p1,attack,neutral_attack
104,2,p1,attack,neutral_attack
104,3,p1,attack,neutral_attack
104,4,p1,attack,neutral_attack
104,5,p1,switch,forced_switch
104,6,p1,attack,neutral_attack
104,7,p1,attack,neutral_attack
104,8,p1,attack,neutral_attack
104,9,p1,attack,neutral_attack
104,10,p1,attack,neutral_attack
104,11,p1,attack,neutral_attack
104,12,p1,attack,neutral_attack
104,13,p1,switch,forced_switch
104,14,p1,attack,neutral_attack
104,15,p1,attack,neutral_attack
104,16,p1,attack,neutral_attack
104,17,p1,attack,neutral_attack
104,18,p1,attack,neutral_attack
104,19,p1,switch,forced_switch
104,20,p1,attack,neutral_attack
104,21,p1,attack,neutral_attack
105,0,p1,attack,neutral_attack
105,1,p1,attack,neutral_attack
105,2,p1,attack,neutral_attack
105,3,p1,attack,neutral_attack
105,4,p1,attack,neutral_attack
105,5,p1,attack,neutral_attack
105,6,p1,attack,neutral_attack
105,7,p1,attack,neutral_attack
105,8,p1,attack,neutral_attack
105,9,p1,attack,neutral_attack
105,10,p1,attack,neutral_attack
105,11,p1,attack,neutral_attack
105,12,p1,attack,neutral_attack
105,13,p1,attack,neutral_attack
105,14,p1,switch,forced_switch
105,15,p1,attack,neutral_attack
105,16,p1,attack,neutral_attack
105,17,p1,attack,neutral_attack
105,18,p1,attack,neutral_attack
106,0,p1,attack,neutral_attack
106,1,p1,attack,neutral_attack
106,2,p1,attack,neutral_attack
106,3,p1,attack,neutral_attack
106,4,p1,attack,neutral_attack
106,5,p1,switch,forced_switch
106,6,p1,attack,neutral_attack
106,7,p1,attack,neutral_attack
106,8,p1,attack,neutral_attack
106,9,p1,attack,neutral_attack
106,10,p1,switch,forced_switch
106,11,p1,attack,neutral_attack
106,12,p1,attack,neutral_attack
106,13,p1,attack,neutral_attack
106,14,p1,attack,neutral_attack
106,15,p1,attack,neutral_attack
106,16,p1,attack,neutral_attack
106,17,p1,attack,neutral_attack
106,18,p1,switch,forced_switch
106,19,p1,attack,neutral_attack
107,0,p1,attack,neutral_attack
107,1,p1,attack,neutral_attack
107,2,p1,attack,neutral_attack
107,3,p1,attack,neutral_attack
107,4,p1,attack,neutral_attack
107,5,p1,attack,neutral_attack
107,6,p1,attack,neutral_attack
107,7,p1,attack,neutral_attack
107,8,p1,attack,neutral_attack
107,9,p1,attack,neutral_attack
107,10,p1,attack,neutral_attack
107,11,p1,attack,neutral_attack
107,12,p1,attack,neutral_attack
107,13,p1,attack,neutral_attack
107,14,p1,attack,neutral_attack
107,15,p1,attack,neutral_attack
107,16,p1,attack,neutral_attack
107,17,p1,attack,neutral_attack
107,18,p1,attack,neutral_attack
107,19,p1,attack,neutral_attack
107,20,p1,attack,neutral_attack
107,21,p1,attack,neutral_attack
107,22,p1,switch,forced_switch
107,23,p1,attack,neutral_attack
103,0,p1,attack,neutral_attack
103,1,p1,attack,neutral_attack
103,2,p1,attack,neutral_attack
103,3,p1,attack,neutral_attack
103,4,p1,attack,neutral_attack
103,5,p1,attack,neutral_attack
103,6,p1,attack,neutral_attack
103,7,p1,attack,neutral_attack
103,8,p1,attack,neutral_attack
103,9,p1,attack,neutral_attack
103,10,p1,attack,neutral_attack
103,11,p1,attack,neutral_attack
103,12,p1,attack,neutral_attack
103,13,p1,switch,forced_switch
103,14,p1,attack,neutral_attack
103,15,p1,attack,neutral_attack
103,16,p1,attack,neutral_attack
103,17,p1,attack,neutral_attack
103,18,p1,attack,neutral_attack
103,19,p1,attack,neutral_attack
103,20,p1,attack,neutral_attack
103,21,p1,attack,neutral_attack
103,22,p1,attack,neutral_attack
103,23,p1,attack,neutral_attack
103,24,p1,attack,neutral_attack
103,25,p1,attack,neutral_attack
103,26,p1,attack,neutral_attack
103,27,p1,attack,neutral_attack
103,28,p1,switch,forced_switch
103,29,p1,attack,neutral_attack
103,30,p1,attack,neutral_attack
103,31,p1,attack,neutral_attack
103,32,p1,attack,neutral_attack
103,33,p1,attack,neutral_attack
103,34,p1,attack,neutral_attack
103,35,p1,attack,neutral_attack
103,36,p1,attack,neutral_attack
103,37,p1,switch,forced_switch
103,38,p1,attack,neutral_attack
110,0,p1,attack,neutral_attack
110,1,p1,attack,neutral_attack
110,2,p1,attack,neutral_attack
110,3,p1,switch,forced_switch
110,4,p1,attack,neutral_attack
110,5,p1,attack,neutral_attack
110,6,p1,attack,neutral_attack
110,7,p1,attack,neutral_attack
110,8,p1,attack,neutral_attack
110,9,p1,attack,neutral_attack
110,10,p1,attack,neutral_attack
110,11,p1,switch,forced_switch
110,12,p1,attack,neutral_attack
110,13,p1,switch,voluntary_switch
110,14,p1,attack,neutral_attack
110,15,p1,attack,neutral_attack
110,16,p1,attack,neutral_attack
110,17,p1,switch,forced_switch
110,18,p1,attack,neutral_attack
109,0,p1,attack,neutral_attack
109,1,p1,hazard,first_placement
109,2,p1,hazard,first_placement
109,3,p1,hazard,first_placement
109,4,p1,switch,voluntary_switch
109,5,p1,switch,forced_switch
109,6,p1,attack,neutral_attack
109,7,p1,attack,neutral_attack
109,8,p1,attack,neutral_attack
109,9,p1,attack,neutral_attack
109,10,p1,switch,forced_switch
109,11,p1,attack,neutral_attack
109,12,p1,attack,neutral_attack
109,13,p1,attack,neutral_attack
109,14,p1,attack,neutral_attack
109,15,p1,attack,neutral_attack
109,16,p1,attack,neutral_attack
109,17,p1,attack,neutral_attack
109,18,p1,attack,neutral_attack
109,19,p1,switch,forced_switch
109,20,p1,attack,neutral_attack
109,21,p1,unknown,unparseable_move
109,22,p1,unknown,unparseable_move
111,0,p1,attack,neutral_attack
111,1,p1,attack,neutral_attack
111,2,p1,attack,neutral_attack
111,3,p1,switch,voluntary_switch
111,4,p1,attack,neutral_attack
111,5,p1,attack,resisted_attack
111,6,p1,attack,resisted_attack
111,7,p1,attack,resisted_attack
111,8,p1,attack,resisted_attack
111,9,p1,attack,resisted_attack
111,10,p1,attack,resisted_attack
111,11,p1,attack,neutral_attack
111,12,p1,attack,neutral_attack
111,13,p1,attack,neutral_attack
111,14,p1,attack,neutral_attack
108,0,p1,attack,neutral_attack
108,1,p1,attack,neutral_attack
108,2,p1,attack,neutral_attack
108,3,p1,switch,voluntary_switch
108,4,p1,attack,neutral_attack
108,5,p1,attack,neutral_attack
108,6,p1,attack,neutral_attack
108,7,p1,attack,neutral_attack
108,8,p1,attack,neutral_attack
108,9,p1,attack,neutral_attack
108,10,p1,attack,neutral_attack
108,11,p1,attack,neutral_attack
108,12,p1,attack,neutral_attack
108,13,p1,attack,neutral_attack
108,14,p1,attack,neutral_attack
108,15,p1,attack,neutral_attack
108,16,p1,attack,neutral_attack
108,17,p1,attack,neutral_attack
108,18,p1,switch,voluntary_switch
108,19,p1,attack,neutral_attack
108,20,p1,attack,neutral_attack
108,21,p1,attack,neutral_attack
108,22,p1,attack,neutral_attack
108,23,p1,attack,neutral_attack
108,24,p1,attack,neutral_attack
108,25,p1,attack,neutral_attack
108,26,p1,switch,forced_switch
108,27,p1,attack,neutral_attack
108,28,p1,attack,neutral_attack
108,29,p1,attack,neutral_attack
108,30,p1,attack,neutral_attack
108,31,p1,attack,neutral_attack
108,32,p1,switch,forced_switch
108,33,p1,attack,neutral_attack
115,0,p1,attack,neutral_attack
115,1,p1,attack,neutral_attack
115,2,p1,switch,voluntary_switch
115,3,p1,attack,neutral_attack
115,4,p1,attack,neutral_attack
115,5,p1,attack,neutral_attack
115,6,p1,attack,neutral_attack
115,7,p1,attack,neutral_attack
115,8,p1,attack,neutral_attack
115,9,p1,attack,neutral_attack
115,10,p1,attack,neutral_attack
115,11,p1,attack,neutral_attack
115,12,p1,attack,neutral_attack
115,13,p1,attack,neutral_attack
115,14,p1,attack,neutral_attack
118,0,p1,attack,neutral_attack
118,1,p1,attack,neutral_attack
118,2,p1,attack,neutral_attack
118,3,p1,attack,neutral_attack
118,4,p1,switch,forced_switch
118,5,p1,attack,neutral_attack
118,6,p1,attack,neutral_attack
118,7,p1,attack,neutral_attack
118,8,p1,attack,neutral_attack
118,9,p1,attack,neutral_attack
118,10,p1,attack,neutral_attack
118,11,p1,attack,neutral_attack
118,12,p1,attack,neutral_attack
118,13,p1,attack,neutral_attack
118,14,p1,attack,neutral_attack
118,15,p1,attack,neutral_attack
118,16,p1,switch,forced_switch
118,17,p1,attack,neutral_attack
116,0,p1,attack,neutral_attack
116,1,p1,attack,neutral_attack
116,2,p1,attack,neutral_attack
116,3,p1,attack,neutral_attack
116,4,p1,attack,neutral_attack
116,5,p1,attack,neutral_attack
116,6,p1,attack,neutral_attack
116,7,p1,attack,neutral_attack
116,8,p1,attack,neutral_attack
116,9,p1,switch,voluntary_switch
116,10,p1,attack,neutral_attack
116,11,p1,attack,neutral_attack
116,12,p1,attack,neutral_attack
116,13,p1,attack,neutral_attack
116,14,p1,attack,neutral_attack
116,15,p1,attack,neutral_attack
116,16,p1,attack,neutral_attack
116,17,p1,attack,neutral_attack
116,18,p1,attack,neutral_attack
116,19,p1,switch,forced_switch
116,20,p1,attack,neutral_attack
113,0,p1,attack,neutral_attack
113,1,p1,attack,neutral_attack
113,2,p1,attack,neutral_attack
113,3,p1,attack,neutral_attack
113,4,p1,attack,neutral_attack
113,5,p1,attack,neutral_attack
113,6,p1,switch,forced_switch
113,7,p1,attack,neutral_attack
113,8,p1,unknown,unparseable_move
113,9,p1,attack,neutral_attack
113,10,p1,attack,neutral_attack
113,11,p1,unknown,unparseable_move
113,12,p1,attack,neutral_attack
113,13,p1,attack,neutral_attack
113,14,p1,attack,neutral_attack
113,15,p1,attack,neutral_attack
113,16,p1,attack,neutral_attack
113,17,p1,attack,neutral_attack
113,18,p1,unknown,unparseable_move
113,19,p1,unknown,unparseable_move
113,20,p1,attack,neutral_attack
113,21,p1,switch,forced_switch
113,22,p1,attack,neutral_attack
113,23,p1,attack,neutral_attack
113,24,p1,attack,neutral_attack
113,25,p1,switch,forced_switch
113,26,p1,attack,neutral_attack
113,27,p1,attack,neutral_attack
113,28,p1,attack,neutral_attack
113,29,p1,attack,neutral_attack
113,30,p1,attack,neutral_attack
114,0,p1,attack,neutral_attack
114,1,p1,attack,neutral_attack
114,2,p1,attack,neutral_attack
114,3,p1,attack,neutral_attack
114,4,p1,attack,neutral_attack
114,5,p1,attack,neutral_attack
114,6,p1,attack,neutral_attack
114,7,p1,attack,neutral_attack
114,8,p1,attack,neutral_attack
114,9,p1,attack,neutral_attack
114,10,p1,switch,forced_switch
114,11,p1,attack,neutral_attack
114,12,p1,attack,neutral_attack
114,13,p1,switch,forced_switch
114,14,p1,attack,resisted_attack
114,15,p1,attack,resisted_attack
114,16,p1,attack,resisted_attack
114,17,p1,attack,neutral_attack
114,18,p1,attack,neutral_attack
114,19,p1,attack,neutral_attack
114,20,p1,attack,neutral_attack
114,21,p1,attack,neutral_attack
114,22,p1,attack,resisted_attack
114,23,p1,attack,neutral_attack
114,24,p1,attack,resisted_attack
114,25,p1,attack,resisted_attack
114,26,p1,attack,resisted_attack
117,0,p1,attack,neutral_attack
117,1,p1,switch,forced_switch
117,2,p1,attack,neutral_attack
117,3,p1,attack,neutral_attack
117,4,p1,attack,neutral_attack
117,5,p1,attack,neutral_attack
117,6,p1,attack,neutral_attack
117,7,p1,attack,neutral_attack
117,8,p1,attack,neutral_attack
117,9,p1,attack,neutral_attack
117,10,p1,attack,neutral_attack
117,11,p1,switch,forced_switch
117,12,p1,attack,neutral_attack
117,13,p1,attack,neutral_attack
117,14,p1,attack,neutral_attack
117,15,p1,attack,neutral_attack
117,16,p1,attack,neutral_attack
117,17,p1,attack,neutral_attack
117,18,p1,switch,forced_switch
117,19,p1,attack,super_effective_attack
117,20,p1,attack,super_effective_attack
117,21,p1,attack,super_effective_attack
117,22,p1,attack,super_effective_attack
117,23,p1,attack,super_effective_attack
117,24,p1,attack,super_effective_attack
117,25,p1,attack,super_effective_attack
119,0,p1,attack,neutral_attack
119,1,p1,attack,neutral_attack
119,2,p1,attack,neutral_attack
119,3,p1,attack,neutral_attack
119,4,p1,attack,neutral_attack
119,5,p1,attack,neutral_attack
119,6,p1,attack,neutral_attack
119,7,p1,attack,neutral_attack
119,8,p1,attack,neutral_attack
119,9,p1,switch,voluntary_switch
119,10,p1,attack,neutral_attack
119,11,p1,attack,neutral_attack
119,12,p1,switch,voluntary_switch
119,13,p1,attack,neutral_attack
119,14,p1,attack,neutral_attack
119,15,p1,attack,neutral_attack
119,16,p1,attack,neutral_attack
119,17,p1,switch,forced_switch
119,18,p1,attack,neutral_attack
119,19,p1,switch,forced_switch
119,20,p1,attack,neutral_attack
119,21,p1,attack,neutral_attack
119,22,p1,attack,neutral_attack
112,0,p1,attack,neutral_attack
112,1,p1,attack,neutral_attack
112,2,p1,attack,neutral_attack
112,3,p1,attack,neutral_attack
112,4,p1,attack,neutral_attack
112,5,p1,attack,neutral_attack
112,6,p1,attack,neutral_attack
112,7,p1,attack,neutral_attack
112,8,p1,attack,neutral_attack
112,9,p1,attack,neutral_attack
112,10,p1,attack,neutral_attack
112,11,p1,attack,neutral_attack
112,12,p1,attack,neutral_attack
112,13,p1,attack,neutral_attack
112,14,p1,attack,neutral_attack
112,15,p1,attack,neutral_attack
112,16,p1,attack,neutral_attack
112,17,p1,attack,neutral_attack
112,18,p1,attack,neutral_attack
112,19,p1,attack,neutral_attack
112,20,p1,attack,neutral_attack
112,21,p1,attack,neutral_attack
112,22,p1,attack,neutral_attack
112,23,p1,attack,neutral_attack
112,24,p1,attack,neutral_attack
112,25,p1,attack,neutral_attack
112,26,p1,attack,neutral_attack
112,27,p1,attack,neutral_attack
112,28,p1,attack,neutral_attack
112,29,p1,attack,neutral_attack
112,30,p1,attack,neutral_attack
112,31,p1,attack,neutral_attack
112,32,p1,attack,neutral_attack
112,33,p1,attack,neutral_attack
112,34,p1,attack,neutral_attack
112,35,p1,attack,neutral_attack
112,36,p1,attack,neutral_attack
112,37,p1,attack,neutral_attack
112,38,p1,switch,voluntary_switch
112,39,p1,attack,neutral_attack
112,40,p1,attack,neutral_attack
112,41,p1,attack,neutral_attack
112,42,p1,attack,neutral_attack
120,0,p1,attack,neutral_attack
120,1,p1,unknown,unparseable_move
120,2,p1,attack,neutral_attack
120,3,p1,unknown,unparseable_move
120,4,p1,attack,neutral_attack
120,5,p1,unknown,unparseable_move
120,6,p1,attack,neutral_attack
120,7,p1,unknown,unparseable_move
120,8,p1,switch,forced_switch
120,9,p1,attack,neutral_attack
120,10,p1,attack,neutral_attack
120,11,p1,attack,neutral_attack
120,12,p1,attack,neutral_attack
120,13,p1,attack,neutral_attack
120,14,p1,attack,neutral_attack
120,15,p1,attack,neutral_attack
120,16,p1,attack,neutral_attack
120,17,p1,attack,neutral_attack
120,18,p1,attack,neutral_attack
120,19,p1,switch,forced_switch
120,20,p1,attack,neutral_attack
125,0,p1,attack,neutral_attack
125,1,p1,attack,neutral_attack
125,2,p1,attack,neutral_attack
125,3,p1,attack,neutral_attack
125,4,p1,attack,neutral_attack
125,5,p1,attack,neutral_attack
125,6,p1,attack,neutral_attack
125,7,p1,attack,neutral_attack
122,0,p1,attack,neutral_attack
122,1,p1,attack,neutral_attack
122,2,p1,attack,neutral_attack
122,3,p1,attack,neutral_attack
122,4,p1,attack,neutral_attack
122,5,p1,attack,neutral_attack
122,6,p1,attack,neutral_attack
122,7,p1,switch,forced_switch
122,8,p1,attack,neutral_attack
122,9,p1,attack,neutral_attack
122,10,p1,attack,neutral_attack
122,11,p1,attack,neutral_attack
122,12,p1,attack,neutral_attack
122,13,p1,switch,forced_switch
122,14,p1,attack,neutral_attack
122,15,p1,switch,forced_switch
122,16,p1,attack,neutral_attack
121,0,p1,switch,voluntary_switch
121,1,p1,attack,neutral_attack
121,2,p1,attack,neutral_attack
121,3,p1,attack,neutral_attack
121,4,p1,attack,neutral_attack
121,5,p1,attack,neutral_attack
121,6,p1,switch,forced_switch
121,7,p1,attack,neutral_attack
121,8,p1,attack,neutral_attack
121,9,p1,attack,neutral_attack
121,10,p1,attack,neutral_attack
121,11,p1,attack,neutral_attack
121,12,p1,switch,forced_switch
121,13,p1,attack,neutral_attack
121,14,p1,attack,neutral_attack
121,15,p1,attack,neutral_attack
121,16,p1,attack,neutral_attack
121,17,p1,attack,neutral_attack
121,18,p1,attack,neutral_attack
121,19,p1,attack,neutral_attack
124,0,p1,switch,voluntary_switch
124,1,p1,attack,super_effective_attack
124,2,p1,attack,neutral_attack
124,3,p1,attack,super_effective_attack
124,4,p1,attack,super_effective_attack
124,5,p1,attack,neutral_attack
124,6,p1,attack,neutral_attack
124,7,p1,attack,neutral_attack
124,8,p1,attack,neutral_attack
124,9,p1,attack,neutral_attack
124,10,p1,attack,neutral_attack
124,11,p1,attack,neutral_attack
124,12,p1,switch,forced_switch
124,13,p1,attack,neutral_attack
124,14,p1,attack,neutral_attack
124,15,p1,unknown,unparseable_move
124,16,p1,attack,neutral_attack
124,17,p1,unknown,unparseable_move
127,0,p1,attack,neutral_attack
127,1,p1,attack,neutral_attack
127,2,p1,attack,neutral_attack
127,3,p1,attack,neutral_attack
127,4,p1,attack,neutral_attack
127,5,p1,switch,forced_switch
127,6,p1,attack,neutral_attack
127,7,p1,attack,super_effective_attack
127,8,p1,attack,neutral_attack
127,9,p1,attack,neutral_attack
127,10,p1,attack,neutral_attack
127,11,p1,attack,neutral_attack
127,12,p1,attack,neutral_attack
127,13,p1,attack,neutral_attack
127,14,p1,attack,neutral_attack
127,15,p1,attack,neutral_attack
127,16,p1,attack,neutral_attack
127,17,p1,attack,neutral_attack
127,18,p1,attack,neutral_attack
127,19,p1,attack,neutral_attack
127,20,p1,attack,neutral_attack
126,0,p1,attack,neutral_attack
126,1,p1,attack,neutral_attack
126,2,p1,attack,neutral_attack
126,3,p1,attack,neutral_attack
126,4,p1,attack,neutral_attack
126,5,p1,attack,neutral_attack
126,6,p1,switch,no_move_options_switch
126,7,p1,attack,neutral_attack
126,8,p1,attack,neutral_attack
126,9,p1,attack,neutral_attack
126,10,p1,switch,forced_switch
126,11,p1,attack,neutral_attack
126,12,p1,attack,neutral_attack
126,13,p1,attack,neutral_attack
126,14,p1,attack,neutral_attack
126,15,p1,attack,neutral_attack
126,16,p1,switch,forced_switch
126,17,p1,attack,neutral_attack
126,18,p1,unknown,unparseable_move
126,19,p1,unknown,unparseable_move
126,20,p1,attack,neutral_attack
126,21,p1,switch,forced_switch
126,22,p1,attack,neutral_attack
126,23,p1,attack,neutral_attack
126,24,p1,attack,neutral_attack
123,0,p1,attack,neutral_attack
123,1,p1,attack,neutral_attack
123,2,p1,attack,neutral_attack
123,3,p1,attack,neutral_attack
123,4,p1,attack,neutral_attack
123,5,p1,attack,neutral_attack
123,6,p1,switch,voluntary_switch
123,7,p1,attack,neutral_attack
123,8,p1,attack,neutral_attack
123,9,p1,attack,neutral_attack
123,10,p1,attack,neutral_attack
123,11,p1,attack,neutral_attack
123,12,p1,attack,neutral_attack
123,13,p1,attack,neutral_attack
123,14,p1,attack,neutral_attack
123,15,p1,switch,no_move_options_switch
123,16,p1,attack,neutral_attack
123,17,p1,switch,forced_switch
123,18,p1,attack,neutral_attack
123,19,p1,switch,forced_switch
123,20,p1,attack,neutral_attack
123,21,p1,attack,neutral_attack
123,22,p1,attack,neutral_attack
123,23,p1,switch,forced_switch
123,24,p1,attack,neutral_attack
123,25,p1,switch,forced_switch
123,26,p1,attack,neutral_attack
123,27,p1,attack,neutral_attack
123,28,p1,switch,forced_switch
123,29,p1,attack,neutral_attack
123,30,p1,attack,neutral_attack
123,31,p1,attack,neutral_attack
123,32,p1,attack,neutral_attack
123,33,p1,attack,neutral_attack
123,34,p1,attack,neutral_attack
123,35,p1,attack,neutral_attack
